id,label,content,weight,text_weight,emo_weight,,,,
5.53E+17,0,Here is a 1st list of the demonstrations planned today throughout France to pay tribute to #CharlieHebdo &amp; to protest http://t.co/4HvlTG6Jvn,0.885972083,0.927743912,0.084173441,,,,
5.53E+17,0,"Sorry, tweeting #JeSuisCharlie doesn't cut it. That doesn't defy Islamism. It's pretend courage. Publish the cartoons http://t.co/191gZiXJFJ",0.883391678,0.94488579,0.116378652,,,,
5.53E+17,0,"If your argument involves silencing critics by murdering them, then you have irretrievably lost the argument. #CharlieHebdo",0.668571472,0.890347481,0.194970164,,,,
5.53E+17,0,I condemn #CharlieHebdo shooting.. I also don't accept naming it Islamic Terrorism #NotInMyName,0.83534652,0.898908138,-0.050000326,,,,
5.53E+17,0,FT: Charlie Hebdo was drunk and wearing a short skirt https://t.co/FDSr82rCDv,0.823512197,0.901240647,-0.43752596,,,,
5.53E+17,0,"#CharlieHebdo editor, assassinated today, said in 2012: ""I prefer to die standing than to live on my knees."" http://t.co/B3tWnIyYN9",0.871351779,0.93849349,0.0497034,,,,
5.53E+17,0,"President Obama condemns Paris attack, calls it 'terrorist attack' &amp; pledges U.S. assistance: http://t.co/MY0hCwAzu8 http://t.co/ZtcYlciEBA",0.865641117,0.919162154,-0.114879422,,,,
5.53E+17,0,"BREAKING: Charlie Hebdo editor and cartoonist Stephane Charbonnier among dead in attack on magazine, police say. http://t.co/ak9mTVfJdR",0.865586281,0.953945458,-0.146436472,,,,
5.53E+17,0,"The silence you hear is 2,000,000,000 Muslims not condemning this terror attack.#CharlieHebdo",0.742191076,0.927644968,0.085510848,,,,
5.53E+17,0,"Can't sleep tonight, thoughts with my French cartooning colleagues, their families and loved ones #CharlieHebdo http://t.co/LqIMRCHPgK",0.862752259,0.963880897,0.290713626,,,,
5.53E+17,0,"I'm a Muslim journalist. Although I disagree w/ anti-Islam cartoons, my faith compels me to respect the rights of others. #JeSuisCharlie",0.763111353,0.910354912,-0.00897196,,,,
5.53E+17,0,Terror has no religion. Prophet has been Avenged. #CharlieHebdo #ParisShooting http://t.co/pi4ttSdQs3,0.871123433,0.968962848,0.207279133,,,,
5.53E+17,0,"RT@davpopeCan't sleep tonight, thoughts with French cartooning colleagues, their families &amp; loved ones #CharlieHebdo http://t.co/b73Ni09utE",0.903591335,0.957677603,0.290713626,,,,
5.53E+17,0,An attack on democracy: #AFP's staff common reaction to the barbaric attack against the #CharlieHebdo weekly. http://t.co/oO2ASOQxOB,0.875861883,0.949627519,-0.066258841,,,,
5.53E+17,0,#CharlieHebdo: Everything you need to know about the magazine that refuses to be censored http://t.co/4LNGobrht7 http://t.co/LPHAMs6eNA,0.86020261,0.950522065,0.404992478,,,,
5.53E+17,0,Free speech must not be silenced in the wake of Charlie Hebdo attack http://t.co/PcnpZcD9iM,0.827960014,0.935337424,0.24752711,,,,
5.53E+17,0,#JeSuisCharlie trends worldwide: Online solidarity after Charlie Hebdo attack http://t.co/q1yC7tmhDN http://t.co/nvrKqRY6EL,0.869484901,0.963324428,-0.093883447,,,,
5.53E+17,0,"Cartoon by Australian artist @davpope - ""can't sleep, thoughts with my French cartooning colleagues"" #CharlieHebdo http://t.co/GHWJYbFOg7",0.888363242,0.930628061,-0.43752596,,,,
5.53E+17,0,#CharlieHebdo tweeted this cartoon minutes before the attack: http://t.co/suTXnFLoPs http://t.co/vOzw6ecOtO,0.838389754,0.924502611,0.052340459,,,,
5.53E+17,0,I noted the BBC kept emphasising how #CharlieHebdo liked to "provoke". Almost as IF they deserved it? Sickening dhimmified BBC.,0.738905668,0.899006605,0.145511674,,,,
5.53E+17,0,What jihadists are saying about the deadly attack on French magazine Charlie Hebdo http://t.co/52DsuKv9X4 http://t.co/peQ2pCpHvo,0.853461742,0.937922001,0.054696021,,,,
5.53E+17,0,Get the #CharlieHebdo cover on the front page of all our newspapers tomorrow. Solidarity triumphs evil. Like paper beats rock.,0.758391261,0.878223896,-0.039277942,,,,
5.53E+17,0,Angela Merkel condemned the #CharlieHebdo attack on "freedom of speech and the press." Obama did not. Shameful.,0.695164084,0.871878028,0.046045104,,,,
5.53E+17,0,The @NewYorker cartoonist's response to the #CharlieHebdo attack: http://t.co/uxDrVwl4M3,0.846962929,0.949187398,-0.143977826,,,,
5.53E+17,0,Photos from the aftermath of the attack on the Charlie Hebdo newspaper in Paris http://t.co/79lKTnfWvT,0.814664125,0.956969082,-0.147578875,,,,
5.53E+17,0,The US Embassy in France (@USEmbassyFrance) has changed its Twitter pic to the #JeSuisCharlie image http://t.co/afvSJT8jma,0.884399176,0.924460948,0.404992478,,,,
5.53E+17,0,#JeSuisCharlie: The hashtag of solidarity after Paris attack that killed 12. http://t.co/6zTlicOuuO via @mashable http://t.co/G8IBEpkA5T,0.885519207,0.946767569,0.051671949,,,,
5.53E+17,0,Terrorists are sick people. You can't be in your right mind and say you believe in God and kill his creation. Makes no sense. #CharlieHebdo,0.715219319,0.893185198,0.171404069,,,,
5.53E+17,0,"#CharlieHebdo editor, murdered today, said in 2012 ""I prefer to die standing than to live on my knees."" #jesuischarly http://t.co/OgnMfcIvE5",0.879039407,0.947213709,0.0497034,,,,
5.53E+17,0,"The ""appropriate"" response to #CharlieHebdo is not to urge ""respect"" for Islam, but to assert liberty #JeSuisCharlie http://t.co/lOPLInljML",0.872892141,0.92932421,0.321760764,,,,
5.53E+17,0,Egyptian paper Al Masry Al-Youm has taken bold step of publishing some of Charlie Hebdo's controversial front covers: http://t.co/kDXtZXnKnW,0.831737161,0.931031346,-0.057441049,,,,
5.53E+17,0,"Maryam Rajavi condemns Charlie Hebdo attack in Paris, offers her condolences to French people and government http://t.co/RZkTHR96wV #iran",0.820843339,0.861536741,-0.154961934,,,,
5.53E+17,0,. @USEmbassyFrance changes Twitter pic to #JeSuisCharlie #CharlieHebdo http://t.co/nCO0bEygIx,0.868454337,0.952066898,0,,,,
5.53E+17,0,#CharlieHebdo attack is a barbaric act of terrorism. Nothing can justify it. Muslim scholar Gulen must be remembered. http://t.co/NgQNmlPqBf,0.853399634,0.958183885,0.065265365,,,,
5.53E+17,0,The response to #CharlieHebdo should be to reprint his work and spread it wider than his killers could have thought possible,0.777443588,0.894474685,0.403320551,,,,
5.53E+17,0,Pres. Obama's initial statement on the Paris terrorist attack did not condemn radical Islamists. He might try again later.  Or not.,0.725241065,0.901893795,0.089938454,,,,
5.53E+17,0,Omnipotent gods don't fear free speech. #CharlieHebdo,0.647323132,0.913047552,-0.138595452,,,,
5.53E+17,0,Updates on #CharlieHebdo shooting from @nytimes staff @mmcphate @HannahOlivennes @karaszpalko @cbtly &amp; others: http://t.co/TekFzlVjQE,0.88550508,0.947302043,-0.159539641,,,,
5.53E+17,0,#CharlieHebdo Uncensored video of Shooting: http://t.co/6m6DuFb8i3#cabu Bernard Maris #Wolinski #attentat #Tignous #fusillade,0.870704889,0.935706973,-0.159539641,,,,
5.53E+17,0,#CharlieHebdo The four Hero's of freedom of expression who were killed by terrorists in Paris. #ParisShooting http://t.co/rbZ4ZSyehB,0.869888008,0.960836053,-0.132893622,,,,
5.53E+17,0,"He drew first, by @davpope #CharlieHebdo #JeSuisCharlie http://t.co/X5w0XRsrJJ",0.888171315,0.911559582,0,,,,
5.53E+17,0,"""We surrender!"" @Telegraph publishes pic of woman reading #CharlieHebdo, blurs out cartoon cover http://t.co/kPhseVTOWD",0.844200671,0.92411983,0.061225135,,,,
5.53E+17,0,#JeSuisCharlie used across the world to show solidarity with #CharlieHebdo shooting victims http://t.co/kp922GIn7c http://t.co/tiL6mF3MDf,0.865610003,0.949203134,0.067869188,,,,
5.53E+17,0,Sums up the absurdity of the killings. #CharlieHebdo (by @davpope) http://t.co/VZk0mRqgKy #cartoon,0.876548052,0.955765843,-0.020794713,,,,
5.53E+17,0,Fuck Islam and fuck their pedophile prophet. That's all.#CharlieHebdo http://t.co/LlVvy35DUg,0.851746678,0.960547864,0.341360976,,,,
5.53E+17,0,"Gathering in support of #CharlieHebdo at 6pm in Trafalgar Square, London. Please share widely https://t.co/4a2f2NONyR http://t.co/4dbswcQsKS",0.841804147,0.950913668,-0.093225961,,,,
5.53E+17,0,Breitbart has reprinted some of the cartoons that prompted today¡¯s attack http://t.co/E68zb7VPx8 #StreisandEffectForGood,0.868395567,0.916818619,0.18456523,,,,
5.53E+17,0,"I wake up to #NAACPBombing and #CharlieHebdo massacre, the violence of both betraying the insecurity &amp; weakness of the assailants.",0.78307724,0.889077246,-0.075534243,,,,
5.53E+17,0,"Please, RT! #CharlieHebdo attack has another victim! Via @MiddleEastMnt #ParisShooting http://t.co/PNesB88POL",0.88648653,0.961622357,-0.169264066,,,,
5.53E+17,0,"He drew first, by @davpope. #CharlieHebdo #JeSuisCharlie http://t.co/SZ2hx3yBw4",0.888830066,0.941698909,0,,,,
5.53E+17,0,France is in shock after brutal attack on satirical newspaper #CharlieHebdo http://t.co/tOtJeEAUJ7,0.86394155,0.905671597,-0.227545401,,,,
5.53E+17,0,#CharlieHebdo Islam has lost its right as a religion. It shd be declared perverted philosophy like nazism &amp; its glorification banned.,0.766097546,0.874296665,0.344617611,,,,
5.53E+17,0,"Free speech must not be silenced in the wake of Charlie Hebdo attack, writes @GreensladeR: http://t.co/uMFtNxpgdx http://t.co/EtmKl5ZJQV",0.860068679,0.945474863,0.24752711,,,,
5.53E+17,0,"MT @grasswire: #CharlieHebdo editor, assassinated today, in 2012:""I prefer to die standing than to live on my knees."" http://t.co/nUceGIaD03",0.862460971,0.962327719,-0.091205072,,,,
5.53E+17,0,"""this is not a religion""  #IamCharlie #CharlieHebdo http://t.co/d2cWyrDPSC",0.871934891,0.951892316,0.369819568,,,,
5.53E+17,0,"I deleted my suggestion that Paris attacks be blamed on US drones, when it became apparent that even that EXTREME sarcasm was being missed.",0.720040858,0.891018867,0.325051589,,,,
5.53E+17,0,"Editor Stephane Charbonnier, 4 cartoonists reported killed in #CharlieHebdo attack (AP photo): http://t.co/qTB7uIurjN http://t.co/GjglEVLmLF",0.866039872,0.900544643,-0.113230801,,,,
5.53E+17,0,.@FT calls #CharlieHebdo "stupid" &amp; calls for editorial "common sense." Capitulation of free speech http://t.co/qUBNEvWzBY h/t @LukeReuters,0.892257392,0.943445563,0.112772717,,,,
5.53E+17,0,PHOTO: Forensic experts examine the car believed to have been used as the escape vehicle in the Charlie Hebdo attack: http://t.co/9hYrbOBo3w,0.82269609,0.953519166,0.227125555,,,,
5.53E+17,0,The attack on Charlie Hebdo is an obscenity. Everyone civilized must show solidarity with France. Vive la France! Vive la presse libre!,0.632286966,0.807299852,0.137731906,,,,
5.53E+17,0,"MT @davpope Can't sleep, thoughts with my French cartooning colleagues, their families &amp; loved ones #CharlieHebdo http://t.co/qim5rAa9Et",0.894592762,0.953881025,0.033002405,,,,
5.53E+17,0,"""I prefer to die standing than to live on my knees"" Charb, editor of #CharlieHebdo killed today  #JeSuisCharlie http://t.co/shxbtcOIYS",0.883645296,0.94994694,0.043476673,,,,
5.53E+17,0,And a cartoon for today by @davpope (via @BklynMiddleton &amp; @DAaronovitch)#CharlieHebdo #JeSuisCharlie http://t.co/1FUwGkwqvP,0.883645594,0.949590504,0,,,,
5.53E+17,0,"#CharlieHebdo editor/cartoonist Stephane ""Charb"" Charbonnier and 3 other cartoonists among those killed, police say. http://t.co/zUfxcG3Rfs",0.871368825,0.943525672,0.287935677,,,,
5.53E+17,0,The terrorist attack in Paris is beyond obscenity. It is a violent assault on freedom of the media and freed of expression for all peoples.,0.659778476,0.873456776,-0.109026337,,,,
5.53E+17,0,A message to all religions #CharlieHebdo http://t.co/bKlg6NX6vm,0.861768842,0.94254458,0.404992478,,,,
5.53E+17,0,"Gunmen attack Paris offices of #CharlieHebdo, kill at least 12. http://t.co/1R4tq5sOSV #JeSuisCharlie http://t.co/I369MibMXl",0.887490869,0.931540847,-0.152525798,,,,
5.53E+17,0,Heartbreakingly brilliant cartoon by @davpope @canberratimes in solidarity with his French colleagues. #CharlieHebdo http://t.co/IvIUVJ8vhD,0.870794654,0.966035366,0.114853801,,,,
5.53E+17,0,Cartoonist @davpope takes on the #CharlieHebdo attack: http://t.co/eFaaaLWLzP http://t.co/UV4C791jpT,0.835079193,0.920442462,-0.143977826,,,,
5.53E+17,0,BREAKING NEWS: The 4 French cartoonists killed in #CharlieHebdo  terror attack today. RIP http://t.co/CjmNTDWgzP,0.869342625,0.930302203,-0.139134771,,,,
5.53E+17,0,It's easy to condemn killings.It's harder to say unequivocally that we have the right to depict Mohammed. We can. Can you?#JeSuisCharlie,0.731886744,0.917409062,0.349643642,,,,
5.53E+17,0,Reprinting #CharlieHebdo Mohammed Cartoons is Best Way to Defy Islamic Cartoonophobia http://t.co/fKoM48aNpR http://t.co/3R1KTd2OWP,0.877515197,0.948862374,0.019696265,,,,
5.53E+17,0,#JesuisCharlie is quickly spreading as a sign of support to victims of today¡¯s shooting http://t.co/DC2vhjcHIL http://t.co/4T5PW9MboQ,0.880513489,0.938501298,0.064330857,,,,
5.53E+17,0,"#MaryamRajavi condemns #CharlieHebdo attack in #Paris,offers her condolences to Fr ppl and Gov http://t.co/MJ9GQkU1aP http://t.co/VTxBG5Gy2v",0.869245112,0.887776256,-0.143977826,,,,
5.53E+17,0,4 cartoonists in Paris had more convictions than the whole of Indian mainstream media put together. #CharlieHebdo,0.783055186,0.895056605,0.168807145,,,,
5.53E+17,0,#CharlieHebdo #ParisShooting Islamist will not allow anyone to sketch even a cartoon but A #PK  can hurt sentiments http://t.co/NNEmXsTi87,0.878793836,0.950964451,0.229304815,,,,
5.53E+17,0,The word 'Islam' means 'peace.' But the press makes us seem like haters" - Muhammad Ali #JeSuisCharlie #NotInMyName http://t.co/1wPVMX8xT7,0.896582246,0.934290946,0.191173873,,,,
5.53E+17,0,'Journalism is printing what someone else does not want printed: everything else is public relations' - Orwell #JeSuisCharlie,0.770264745,0.885240793,0.37763001,,,,
5.53E+17,0,"If your religion is worth killing for, please start with yourself. #CharlieHebdo #ParisShooting #ParisAttack",0.720149279,0.926800251,0.050183349,,,,
5.53E+17,0,"Tragic, powerful drawing on #CharlieHebdo by Canberra Times cartoonist @davpope http://t.co/ny2St7OiBd",0.884159505,0.948208392,0.023999715,,,,
5.53E+17,0,"#CharlieHebdo editor, assassinated today, in 2012:""I prefer to die standing than to live on my knees."" http://t.co/1iCbcV8Sy1",0.854915202,0.955540061,0.0497034,,,,
5.53E+17,0,We're deeply shocked and saddened by the despicable violence in Paris today. Freedom of expression is fundamental. #JeSuisCharlie,0.688497424,0.922263741,-0.033402427,,,,
5.53E+17,0,LIVE video from scene of deadly attack on Paris offices of satirical weekly Charlie Hebdo: http://t.co/h3uQuxHeTF http://t.co/MzzOMR19ve,0.849360943,0.944870472,-0.147578875,,,,
5.53E+17,0,Cartoon by @davpope sums up today's grim events #JeSuisCharlie http://t.co/nISvINjndM,0.858294606,0.938744068,-0.084319674,,,,
5.53E+17,0,I wonder how many of the people criticizing Charlie Hebdo's free speech this week defended Franco &amp; Rogen's free speech last week?,0.708801985,0.891304731,0.282033093,,,,
5.53E+17,0,In response to the #CharlieHebdo massacre we must not suppress liberties in the name of defending them - that¡¯s what the terrorists want,0.703310132,0.830972195,0.244963585,,,,
5.53E+17,0,I'd rather swallow a bullet than bow to a "God" too insecure to handle cartoons. #JeSuisCharlie http://t.co/805bDy3G6y,0.876962483,0.949064016,0.008642024,,,,
5.53E+17,0,we strongly condemn #CharlieHebdo attack"Because ISLAM denounces any violence". #charliehebdoattack left 12 dead. http://t.co/ewtMxNHjMi,0.868901491,0.951629281,-0.065138408,,,,
5.53E+17,0,In memory for those killed in #ParisShooting. #CharlieHebdo http://t.co/9dro44SriY,0.879948735,0.964891493,0.27815289,,,,
5.53E+17,0,"??He drew first?? Cartoon for #CharlieHebdo team from cartoonist @davpope (Canberra Times, Australie) http://t.co/GDK19mh2Nu",0.882944107,0.927504301,0.016956738,,,,
5.53E+17,0,#CharlieHebdo #ParisShooting It's impossible to co-exist with people who will kill you over a cartoon#Fin,0.763937533,0.919164538,-0.116946208,,,,
5.53E+17,0,Obama told Sony to stand up to North Korea in support of free speech. He will make no such declaration to us about Islamism #CharlieHebdo,0.783659399,0.898551285,0.392691801,,,,
5.53E+17,0,"Am so shocked.Charlie Hebdo's editors,journalists,cartoonists are killed by Islamic terrorists.Time to declare Islam as terrorists' religion",0.679617822,0.899274409,0.375778846,,,,
5.53E+17,0,Sad Khartoon! I'm Just a Muslim ..From a Muslim #Cartoonist RIP #CharlieHebdo http://t.co/27Vt2RvAGs,0.881407142,0.956307173,0.404992478,,,,
5.53E+17,0,Hypocrites like @faiezakhan in one screen shot. #CharlieHebdo #PK http://t.co/habzM640DJ,0.899360299,0.960387468,0.017244084,,,,
5.53E+17,0,"Pray for everyone in Paris, what happened today is truly sad, I think we lost peace forever. #JeSuisCharlie #CharlieHebdo",0.763832808,0.913387358,0.205767869,,,,
5.53E+17,0,This #cartoon sums up the absurdity of the killings. #CharlieHebdo #ParisShooting #parisattack http://t.co/xBus9qWLpa,0.866384029,0.959224939,0.271668845,,,,
5.53E+17,0,'Charlie Hebdo' editor killed in Paris terror attack built career on defiance http://t.co/T6VqPcerWe,0.838244915,0.948666334,-0.118848014,,,,
5.53E+17,0,Reports coming out from Paris say the policeman murdered on the pavement was Ahmed Merabet. A French muslim. #JeSuisCharlie,0.745387435,0.928801775,0.086979184,,,,
5.53E+17,0,"""I am Charlie"": Huge vigils held around France, condemning attacks in Paris http://t.co/jO1tFdthfG #CharlieHebdo http://t.co/M6Hr0Md7Fj",0.870985389,0.938799024,0,,,,
5.53E+17,0,BREAKING:#Paris is exploding with support for #CharlieHebdo. #ParisShooting http://t.co/hMROBwtwRI,0.851428747,0.961714506,0,,,,
5.53E+17,0,Full @GlobeOpinion editorial on slain #CharlieHebdo journalists:  #JeSuisCharlie http://t.co/ouqpug8y9i,0.903015614,0.962976813,-0.00086014,,,,
5.53E+17,0,Yesterday?Today ??Tomorrow ??? #JeSuisCharlie  http://t.co/uNM6KK0Y7B,0.855551958,0.945029974,0.077074697,,,,
5.53E+17,0,Proud of France #JeSuisCharlie http://t.co/n2yWzeRYXZ,0.868491709,0.945769846,0.128159025,,,,
5.53E+17,0,"B.Z., Berlin's biggest paper stands up by putting multiple Charlie Hebdo cartoons on its cover, including Proph Mo: http://t.co/c3LiE3dgeo",0.85330683,0.934357762,-0.008218442,,,,
5.53E+17,0,Cartoonists respond with the only tools they have http://t.co/DTN7gXj1tl #JeSuisCharlie http://t.co/FOEwIMvar0,0.855277896,0.876933813,0.404992478,,,,
5.53E+17,0,A beautiful sight of solidarity with #CharlieHebdo. #ParisShooting http://t.co/m7zwrni4yz,0.884732246,0.958559513,-0.109344578,,,,
5.53E+17,0,In which the many covers of #CharlieHebdo are tweeted to the 54k followers of this account: http://t.co/siQqkNMTQE#JeSuisCharlie,0.888246536,0.95661962,0.389571791,,,,
5.53E+17,0,"Horrible tragedy in Paris today was not done by Muslims, but done by terrorists. Let us unite against hate + pray for peace. #CharlieHebdo",0.762530804,0.904920936,0.045607028,,,,
5.53E+17,0,"If your religion is worth killing for, please start with yourself. #ParisShooting #CharlieHebdo http://t.co/zLS0D6MAjy",0.819562018,0.950912476,0.050183349,,,,
5.53E+17,0,"Good night, people. May tomorrow be a better day for France, for the world, and for freedom of speech. #JeSuisCharlie http://t.co/oxATzEbNpW",0.82678473,0.957239211,0.33264847,,,,
5.53E+17,0,How indicative of a profound fragility of any faith is the impulse to murder anyone who mocks it. #JeSuisCharlie,0.708106756,0.907048523,0.112747592,,,,
5.53E+17,0,Crowd gathered at Union Square in NYC right now to memorialize those killed in #CharlieHedbo attack. #JeSuisCharlie http://t.co/SusW1OnvlT,0.891866148,0.956612408,-0.094151581,,,,
5.53E+17,0,.@OliverNorthFNC: We have to stop the idea that we can just LET PEOPLE FREE from GITMO #ParisShooting #JeSuisCharlie @FoxNews,0.86962986,0.932574749,0.404992478,,,,
5.53E+17,0,Editorial cartoonist @AnnTelnaes on the Charlie Hebdo attack: http://t.co/8F10iZJdIE http://t.co/NvmXqT6U3t,0.867546499,0.952208638,-0.143977826,,,,
5.53E+17,0,If you want to show your support for @Charlie_Hebdo_ please share this cartoon. #JeSuisCharlie http://t.co/PUSeSPujYA,0.790842772,0.945542157,0.365250136,,,,
5.53E+17,0,#Iran'ian regime has been initiated   nourished the idea of killing fatwa starting with Salman Rushdie #JeSuisCharlie http://t.co/QDkHLTqkHK,0.877529502,0.93643105,0.019593917,,,,
5.53E+17,0,Thousands gather across France in solidarity with #CharlieHebdo terror victims. #JeSuisCharlie http://t.co/GHMABahgaT,0.810034513,0.933710217,-0.072043948,,,,
5.53E+17,0,"I'm so saddened by the tragic events at Charlie Hebdo and my heart goes out to their families, friends and community in France.",0.617526293,0.886507094,0.356327583,,,,
5.53E+17,0,Good article on why we are not all Charlie Hebdo http://t.co/MJ6d6GcRX5 .  http://t.co/QMIHUiv7zk ¡­via @pennjillette and @SaHreports,0.870775938,0.952083349,0.372888337,,,,
5.53E+17,0,FUCK THE TERRORIST IN PARIS I BREAK THERE FUCKING NECKS,0.675927043,0.846193373,-0.10580332,,,,
5.53E+17,0,"We are monitoring police operation going on right now in #Reims, France. Latest on #CharlieHebdo attack on #AC360 8p http://t.co/niJKHosLpm",0.867177606,0.956358671,-0.050080704,,,,
5.53E+17,0,"Everybody wants to  march in maudlin Princess Di-style candlelight vigils with ""Je Suis Charlie"" signs, nobody wants to be Charlie Hebdo.",0.735517561,0.850831628,0.18034881,,,,
5.53E+17,0,72 covers of tomorrow's newspapers #CharlieHebdo http://t.co/XiKU8OY8jh,0.861271679,0.91730094,0,,,,
5.53E+17,0,#JeSuisCharlie: Cartoonists pay tribute to #CharlieHebdo victims: http://t.co/RkYfIcAlID http://t.co/hiWvfDm6FM,0.868345141,0.939541936,0.086253849,,,,
5.53E+17,0,"True cowardice: @nydailynews blurred out stereotypical imam in cover of #CharlieHebdo, left image of stereotypical Hasidic Jew.",0.800540447,0.902804375,0.195214278,,,,
5.53E+17,0,BREAKING: #CharlieHebdo Terrorists Attended Radical Mosque in Paris http://t.co/oEvVOOHRqh #JeSuisCharlie http://t.co/78vtE2Jv3J,0.880921721,0.949473143,-0.074253755,,,,
5.53E+17,0,"Yes, tweet actual covers instead of the mere #JeSuisCharlie. They are, after all, what the bullies can¡¯t handle. http://t.co/ukRpofTzK0¡±",0.866796374,0.925871253,0.3839376,,,,
5.53E+17,0,Free speech is the heart of western civilization and freedom. It MUST be defended to the death. #CharlieHebdo http://t.co/D3Pv5B7poc,0.843907952,0.952501893,0.126486728,,,,
5.53E+17,0,.@jonathanchait on #CharlieHebdo and the right to commit blasphemy: http://t.co/XuRzCwxO3w http://t.co/KhOXObej0d,0.847391784,0.96091795,-0.067209416,,,,
5.53E+17,0,"RT @socdec: #Charb, cartoonist killed in #ParisShooting, after death threats http://t.co/AKQHq6bqGf #CharlieHebdo #JeSuisCharlie",0.892301321,0.944991171,-0.083278032,,,,
5.53E+17,0,Charlie Hebdo mocked Jews. Number of people killed = 0 http://t.co/7fjbx0NImn,0.857675374,0.954661489,-0.011624889,,,,
5.53E+17,0,Incredibly sad pic of #CharlieHebdo cartoonist Wolinski's desk posted by his daughter. "Papa est parti pas Wolinski." http://t.co/AyXPd76BPG,0.875360489,0.948677599,-0.122492552,,,,
5.53E+17,0,Cowards~ Liberal Media Refuses To Show #CharlieHebdo Cartoons! But #RedNationRising Is NOT! #IslamIsTheProblem http://t.co/IXTbsRlNaU,0.887794375,0.951430917,0.304369816,,,,
5.53E+17,0,Crowds gather around the world in solidarity with #CharlieHebdo victims http://t.co/vKe1pHL8ls http://t.co/Ahkfs7wdan,0.82792151,0.951825738,0.041004494,,,,
5.53E+17,0,"Meet Ahmed Merabet, first officer on scene to die at #CharlieHebdo , #ParisShooting http://t.co/D5z1suuB7P",0.87035358,0.951411963,-0.114049367,,,,
5.53E+17,0,"I am in Paris right now. The mood is somber, but rational: no over-reaction. Free speech, not bigotry. #JeSuisCharlie",0.797647059,0.924347222,0.344778621,,,,
5.53E+17,0,"A history of Charlie Hebdo, the satire magazine targeted in Wednesday's terrorist attack http://t.co/nHWHZGAdQZ http://t.co/6DH0G6tqtb",0.864647388,0.943562567,-0.147237826,,,,
5.53E+17,0,.@AmbJohnBolton: We have to WAKE UP --America has to acknowledge that we are still at war w/terrorism #ParisShooting #JeSuisCharlie @FoxNews,0.8762694,0.944994211,-0.031478251,,,,
5.53E+17,0,Cartoonists are reacting to the attack on #CharlieHebdo. Freelancer Lindsay Foyle joins us in 10mins. Pic @davpope http://t.co/jrlzqB4B2O,0.864182472,0.939238787,-0.143977826,,,,
5.53E+17,0,The worst of times can bring out the best in a lot of humanity. Except the super-rich. #JeSuisCharlie #CharlieHebdo http://t.co/ktqcjTFXPp,0.866852105,0.95240438,0.078156677,,,,
5.53E+17,0,I am a Muslim and I am trully condemning the France Gunmen for their idiotic and barbaric action! #JeSuisCharlie http://t.co/fgZixpykvG,0.852235436,0.960403562,0.132290444,,,,
5.53E+17,0,Why is terrorism international &amp; weapons from terrorists always Russian (Soviet) !? ¡ª TT @samiramoto#JeSuisCharlie http://t.co/iSH566FPu2,0.904309928,0.954294264,-0.126836427,,,,
5.53E+17,0,Islam is not the enemy. Muslims are not the enemy. #hatecannotdriveouthate #jesuischarlie,0.775641322,0.923986912,-0.100880859,,,,
5.53E+17,0,"17 journalists massacres by Israel in Gaza, 2014. Where were these ""freedom of speech"" people then? #CharlieHebdo http://t.co/6It3pU5EUW",0.887850404,0.961436749,0.21019512,,,,
5.53E+17,0,Hollywood on #CharlieHebdo shooting: "Free speech must be defended" http://t.co/J69G56xm3S http://t.co/bIQizPgmWn,0.863564968,0.936473846,0.158451082,,,,
5.53E+17,0,Huge crowd gathered in Union Square to show solidarity with France. #JeSuisCharlie Via http://t.co/7vXG6qtZRQ http://t.co/bdDjJUyXsZ,0.87747997,0.927642822,-0.14802271,,,,
5.53E+17,0,"UK's security committee Cobra to meet later, following #CharlieHebdo attack http://t.co/1gCxexwfCX http://t.co/278OrhaKvR",0.843588948,0.932787836,-0.153311867,,,,
5.53E+17,0,More freedom satire from Charlie Hebdo - "The Pope in Paris: The French Are As Idiotic As The Blacks" http://t.co/LpQG9TmIlM ht @LeJebly,0.871471167,0.947455943,0.347562119,,,,
5.53E+17,0,One of the best #JeSuisCharlie cartoons I have seen so far by @RteeFufkin http://t.co/VNMqFaJLxW,0.887796462,0.954775691,0.404992478,,,,
5.53E+17,0,Leading article: We are all Charlie now http://t.co/EmnXkNoDcY #CharlieHebdo http://t.co/uC1ftkDw5E,0.848853827,0.953285813,0.369819568,,,,
5.53E+17,0,"Today's cartoon, by @DaveBrownToons. #CharlieHebdo #JeSuisCharlie http://t.co/zsz3ujodlT",0.859006882,0.960151076,0,,,,
5.53E+17,0,"Good morning from #Paris where we will have the latest on the #CharlieHebdo attack. 9am in Paris, 3am in the east http://t.co/oRX61fCUke",0.827742994,0.951029599,-0.029182234,,,,
5.53E+17,0,One thing will never be taken from Charlie Hebdo: courage http://t.co/MZ78oOxKQ1,0.80773741,0.956097722,0.361851618,,,,
5.53E+17,0,"Tomorrow's @nzherald front page, from the pen of cartoonist @rodemmerson #JeSuisCharlie http://t.co/BnJ0aqMPsz",0.868595123,0.941895843,0,,,,
5.53E+17,0,My clip on @BBCNews - scrutinising Islam as an idea is not the same as anti-Muslim hate crime http://t.co/Gugd4FqiK3 #JeSuisCharlie,0.899071455,0.952659607,0.274383175,,,,
5.53E+17,0,"The cartoons are here, amongst other places - http://t.co/eVkPpzpJf1 #JeSuisCharlie",0.867469192,0.931775212,0.404992478,,,,
