id,label,content,weight,text_weight,emo_weight
5.25E+17,0,RT @scottbix: Incredible shot: A woman gives mouth-to-mouth to a fallen soldier at the War Memorial http://t.co/eTlJyKBRy8 #hillshooting,0.843380511,0.927967906,-0.369045404
5.25E+17,0,Ottawa Police asking FB and Twitter users to STOP reporting police locations and movements.,0.768168926,0.771005929,-0.095370008
5.25E+17,0,Caucus room barricaded after shooting. http://t.co/FgI0JTxE2f,0.821805716,0.910961986,-0.356928362
5.25E+17,0,"""Just evacuated from roof of Parliament Hill Centre Block"" - @dmatthewmillar  https://t.co/R6TuyAjMTd http://t.co/7WFNBYlHIZ #OttawaShooting",0.85579443,0.948980927,-0.268534646
5.25E+17,0,"Everyone in Ottawa, please stay safe. http://t.co/bQAM7B2wrh",0.792731524,0.94958061,0.082040975
5.25E+17,0,"Surreal photo from Ottawa: doors to the Tory Caucus Room on Parliament Hill, blockaded with furniture. Wow. #cdnpoli http://t.co/iFNtavhop2",0.847177565,0.942870557,-0.373305786
5.25E+17,0,Terrible news in Ottawa today. Thoughts and prayers to everyone involved #OttawaStrong http://t.co/enLyEvHhTk,0.835304737,0.96872592,0.049552199
5.25E+17,0,IN LOCKDOWN | Many buildings in downtown Ottawa in lockdown as shooting investigations continue: http://t.co/kKUgUz4zHC #cbcOTT #OTTnews,0.865930855,0.94862169,-0.066341305
5.25E+17,0,"At times like these it is important to stand together as a nation. #CanadaStrong #Ottawa Stay safe, remain vigilant! http://t.co/UmmnJbFPVb",0.79467082,0.956219554,0.207553644
5.25E+17,0,"The thoughts and prayers of #Toronto are with #Ottawa right now, and with the families of those affected by these attacks",0.705626428,0.914347649,0.397185176
5.25E+17,0,"My thoughts and prayers, and those of all Canadians, with everyone in Ottawa and the brave women and men of our armed forces today.",0.693656325,0.886851907,0.260095186
5.25E+17,0,Stay safe Ottawa. Stay strong Canada.,0.730368316,0.877199411,0.082040975
5.25E+17,0,"Sending love &amp; support to my hometown Ottawa Canada. Pls everyone be safe, thinking of u all.",0.74684757,0.901117265,0.301216829
5.25E+17,0,Days like today make us realize that hockey is only a game. #Ottawa be safe.,0.699291408,0.903201938,0.293836041
5.25E+17,0,Prayers out to Ottawa... 🙏,0.63312912,0.861495018,0.404992478
5.25E+17,0,"You may want to stop and take a deep breath before tweeting insults at parliamentarians and reporters in #ottawa today, OK?",0.686722755,0.91646564,0.166568727
5.25E+17,0,Public servants being asked to stay inside their buildings as the active shooter investigation continues in Ottawa. #cbcOTT# OTTnews,0.82994926,0.924616933,0.187364608
5.25E+17,0,Pic from Conservative MP Nina Grewal of caucus is getting a lot of att'n on Twitter. @grahamctv: #ottawashooting. http://t.co/vAuAopcJRD,0.828849554,0.947494924,0
5.25E+17,0,"Anyone in downtown #Ottawa reminded to stay inside, away from roofs, windows and doors. Please stay safe out there. #cbcOTT #OTTnews",0.816102624,0.941102624,0.028583164
5.25E+17,0,"#Breaking: Canadian embassy in Washington, D.C. is locked down as precaution. #OttawaShooting http://t.co/Fut4TJG3Sb http://t.co/IdZuWNHOim",0.810018539,0.898162246,-0.019279817
5.25E+17,0,‘We refuse to be silenced': Ontario premier Kathleen Wynne defiant in face of Ottawa shooting http://t.co/Y03rCS0LoZ http://t.co/9o4CC8wBpK,0.861474752,0.928250194,0.005294699
5.25E+17,0,Tip Sheet: Helping Kids Cope with Media Coverage of War and Traumatic Events http://t.co/6NVM8bWGoP  #ottawashooting http://t.co/SScGHn9PoE,0.85389626,0.937616467,-0.28769374
5.25E+17,0,"Events like today's in Ottawa are rare, but have an impact on all of us. Here are tips to help you support children: http://t.co/WRbMVjFgWd",0.824139953,0.941470027,0.404992478
5.25E+17,0,Security bulletin from Parliament Hill: #ottawa http://t.co/79DHcPi530,0.832367897,0.95291853,-0.297387349
5.25E+17,0,Our thoughts are with the city of Ottawa and those affected by today's events. Be safe.,0.703458607,0.843154311,0.251635392
5.25E+17,0,PHOTO: Parliament Hill caucus room barricaded with furniture due to active shooter situation - http://t.co/8pVYX8s91t http://t.co/6cHBF5KsME,0.833928585,0.89835,-0.445303142
5.25E+17,0,We have no idea who is responsible for the #ottawashooting so why are instant commentators talking about #ISIS? Please stop politics of fear,0.786065698,0.934764504,0.262397913
5.25E+17,0,Thoughts and prayers go out to everyone downtown Ottawa right now. #PrayForOttawa Special thanks to the officers protecting us.,0.704398274,0.915287614,0.157868485
5.25E+17,0,Stay Strong Canada.  #ottawashooting http://t.co/7gVWfXh0AC,0.838351488,0.957465768,0
5.25E+17,0,Makes me sad what's going on in Ottawa right now. Thoughts and prays to everyone involved. Everybody stay safe,0.740055501,0.898946583,0.344384657
5.25E+17,0,Stunning photos from Ottawa http://t.co/xQTgZ88Sg9 http://t.co/BDHFFaLa9l,0.799853504,0.93239677,0.057505918
5.25E+17,0,I admire the way Canadians are responding to the #ottawashooting. Keeping the focus on the victims rather than the perpetrators.,0.723917127,0.886618614,0.275073804
5.25E+17,0,Our thoughts and prayers are with those affected by the shootings in Ottawa. Stay safe! #PrayForOttawa,0.750294924,0.948500156,0.344384657
5.25E+17,0,Thinking of Layton's words: "Love is better than anger. Hope is better than fear. Optimism is better than despair." #ottawashooting,0.725652218,0.912633479,0.22644931
5.25E+17,0,"According to http://t.co/xmWnRiLCAP's 2014-15 GM Survey, Kobe is the 3rd best shooting guard.http://t.co/d2imqp69Yz http://t.co/D8FvUFWMnI",0.784695506,0.846648812,-0.143142063
5.25E+17,0,Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded.  #ParliamentHill #Ottawa http://t.co/vGsuHQqadi",0.840247095,0.932303905,-0.219901276
5.25E+17,0,"Our phone lines are open 24/7 for your use, if you need someone to talk to.  613-238-3311 #Ottawa",0.747276783,0.913101554,0.256315635
5.25E+17,0,"#Leafs Joffrey Lupul praises officers in Ottawa, as team remains in lock down http://t.co/OPooNxTsiv http://t.co/yBjIu2JaaP",0.813299775,0.914433599,-0.044208496
5.25E+17,0,The powerful War Memorial mouth-to-mouth image being shared is by @OttawaCitizen's Wayne Cuddington. #ottnews #ottawa http://t.co/FcSGb097G9,0.844820857,0.946602941,-0.20462352
5.25E+17,0,Follow our live coverage of the shootings in Ottawa here: http://t.co/rmEiEdAcH3 #ottawashooting http://t.co/GBHLM8pWGp,0.826711237,0.95167923,0.404992478
5.25E+17,0,Sending love to the people of Ottawa. Be safe everyone. xoxoxo,0.711578608,0.911857963,0.219859395
5.25E+17,0,"My friend's mom is in Korea right now and she met Yonghwa, shooting for his drama. Here you go. http://t.co/fWmAScCY70",0.796149373,0.945596874,0.064330857
5.25E+17,0,"If the dudes who shot up Ottawa are white, are we going to have a conversation about terrorism or is it going to be ""mental illness""?",0.692919552,0.880685449,0.067228076
5.25E+17,0,Ottawa youth: If you need to talk: 24/7 Crisis Line613-260-2360 or 1-877-377-7775 (toll free for Eastern Ontario)crisis@ysb.on.ca,0.806540251,0.918553352,0.080642262
5.25E+17,0,Our prayers go to victims of the #Ottawa shooting.,0.714179039,0.892708063,0.064330857
5.25E+17,0,Our thoughts are with our friends in Ottawa. Stay safe everyone.,0.708557963,0.887896657,0.344384657
5.25E+17,0,Whoops sorry. Ottawa*,0.707061052,0.924586177,0
5.25E+17,0,"Ottawa friends—Canadians are with you, coast to coast. #OttawaShooting #cdnpoli",0.83554256,0.943432212,-0.309985784
5.25E+17,0,Our thoughts &amp; prayers go out to everyone affected by the events in our nation's capital. #OttawaStrong #Ottawa http://t.co/O8Himce5Z3,0.837222636,0.962387204,0.404992478
5.25E+17,0,"If you're in Ottawa and upset, scared, anxious about today's events, don't hesitate to call @DistressCentreO: 613-238-3311 #OttawaShooting",0.759497881,0.93478018,0.22456008
5.25E+17,0,Thoughts and prayers for everyone in Ottawa #staystrong #PrayForOttawa,0.813271046,0.944036782,0
5.25E+17,0,"Still trapped here, barricaded. Not in my office, but elsewhere. #OttawaShooting",0.718719721,0.91738528,0.404992478
5.25E+17,0,Our thoughts are with Ottawa.,0.66869545,0.896964908,0.404992478
5.25E+17,0,This is our Home True North Strong &amp; Free - thoughts &amp; prayers to the people of Ottawa &amp; all of Canada #OttawaStrong http://t.co/rSueZNpKfk,0.841926932,0.933686256,0.406515868
5.25E+17,0,Security measures heightened across Canada amid Ottawa attack http://t.co/fZc4in78rO http://t.co/KmNUuBrwom,0.833822668,0.938047886,-0.143977826
5.25E+17,0,#RCMP asking for assistance if you have any photos or videos from #ottawa shooting please send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca,0.816494048,0.934358478,0.260095186
5.25E+17,0,Canadian cabinet minister Jason Kenney says "Canada will not be terrorised or intimidated" following #OttawaShooting,0.742939949,0.861233354,0.371182786
5.25E+17,0,"Just hearing the news, thoughts today are back home with the citizens and dedicated public servants in Ottawa and across the country.",0.707372069,0.909688234,0.124830742
5.25E+17,0,News of the attack in Ottawa is extremely disturbing. I pray for everyone's safety.,0.626293302,0.901848316,0.040892533
5.25E+17,0,Thinking of Layton's words: "Love is better than anger. Hope is better than fear. Optimism is better than despair." #ottawashooting,0.725652218,0.912633479,0.22644931
5.25E+17,0,If you're thinking "I should tweet about how the situation in Ottawa conveniently benefits my party": step away from twitter now. #cdnpoli,0.802395463,0.935178757,0.286784783
5.25E+17,0,VIDEO: @petermansbridge on what we currently know about the #OttawaShooting http://t.co/5XBsdQf561 http://t.co/EKZlSUznJ9,0.842563927,0.95367676,0.404992478
5.25E+17,0,"UPDATE: #uOttawa courses + exams officially cancelled for the whole day. Lockdown still in effect. Stay indoors, stay safe #Ottawa #ottcity",0.795764089,0.920922279,0.254497821
5.25E+17,0,To the folks attending Saturday's NHL game in Ottawa: you're belting out O Canada for a whole nation. Let her rip.,0.722090125,0.883284688,0.267302546
5.25E+17,0,Ottawa is one of the world's great cities. Today's events do not change this.,0.663573742,0.891591907,0.352656198
5.25E+17,0,Shooting investigation going on for more than 3 hours. Much of downtown Ottawa still in lockdown: http://t.co/alz6qu6Mca #cbcOTT #OTTnews,0.862490773,0.95413512,0.214549186
5.25E+17,0,Thoughts are with Ottawa today. What is happening is terrible.. #StaySafeOttawa,0.780769467,0.939805031,0.049552199
5.25E+17,0,Hearts and prayers go out to everyone affected by the shootings in Ottawa today.,0.588984132,0.892009854,0.404992478
5.25E+17,0,.@petermansbridge tells us what we know right now on the #OttawaShooting http://t.co/YbG1hUoqdA,0.852363229,0.95092988,0.404992478
5.25E+17,0,"'We could smell that gun powder': MPs, eyewitnesses describe Ottawa shooting scene http://t.co/3LA2OprAiW http://t.co/mgCoyZFUQD",0.847859502,0.926811695,-0.040346457
5.25E+17,0,Our thoughts are with all those affected by today’s events in Ottawa.,0.711137176,0.903569043,0.404992478
5.25E+17,0,"Prayers for those in Ottawa, hope all is resolved soon...",0.718332767,0.878937602,0.341265564
5.25E+17,0,#OttawaShooting is NOT Canada's 9/11.  Let the damn officials figure out what's going on before the American media starts fear-mongering.,0.675328255,0.914435387,0.133727728
5.25E+17,0,"To everyone in Ottawa, please stay safe. #PrayForOttawa from #Indonesia",0.715575337,0.917272449,0.082040975
5.25E+17,0,Remembrance Day ceremony in Ottawa is emotional every year. Can't imagine what it will be like this year. The entire country may be there.,0.679421186,0.839196742,0.40794393
5.25E+17,0,#RCMP asking for assistance if you have any photos or videos from #ottawa shooting please send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca,0.816494048,0.934358478,0.260095186
5.25E+17,0,My thoughts are with our good friends &amp; neighborsto the north 🍁😔 #WeLoveYouCanada  #OttawaShooting,0.828712642,0.939069688,0.328623212
5.25E+17,0,Surreal photos out of Ottawa: This is a VIP being escorted on Sparks Street http://t.co/m4FE8krPxl http://t.co/dWl9ovxlqJ,0.833105147,0.945212245,0.404992478
5.25E+17,0,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,0.656993747,0.902847767,0.194486319
5.25E+17,0,Parliament Hill attack: Ottawa residents captures images of chaos amidst lockdown http://t.co/zZqXiHYgFX http://t.co/y0hkxMLYDP,0.820156872,0.91304481,-0.263474342
5.25E+17,0,Image from @kellyhobson shows police running to search buildings in downtown Ottawa. http://t.co/lLtW5skkJe,0.867754996,0.948545575,-0.393172864
5.25E+17,0,The TTC says it has “implemented heightened security across the entire transit system�?in light of the shootings in Ottawa.,0.708705842,0.887175143,-0.297387349
5.25E+17,0,Be safe Ottawa! Praying for everyone involved today.,0.726850867,0.921385646,0.344384657
5.25E+17,0,My thoughts go to those impacted by today's senseless attacks in Ottawa. #ProudlyCanadian #ProudlyFree #WeStandOnGuardForThee,0.826343119,0.935402393,0.039307105
5.25E+17,0,"Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story: http://t.co/rX94nO5V60 http://t.co/MXQayqVPlT",0.796624541,0.883999467,0.016188575
5.25E+17,0,Chief of Defence Staff MT @Joerayment: Surreal photos out of Ottawa: VIP escorted on Sparks St http://t.co/Fyb1QEFgcp http://t.co/FxcTvlRADa,0.856018066,0.945468187,-0.210216973
5.25E+17,0,Our thoughts and prayers are with the city of Ottawa and all those affected by today's events.,0.668591619,0.879890025,0.245851743
5.25E+17,0,Shooting incidents in Ottawa today: ongoing investigation http://t.co/jusznyyg4U,0.833931088,0.946653128,-0.046180217
5.25E+17,0,Ottawa Police Press Release http://t.co/9RQ5CQ2Zdg,0.804225802,0.940253913,-0.095370008
5.25E+17,0,"American media: stop calling #OttawaShooting ""Canada's 911"" We don't know who or why yet. Canadians prefer to spread facts,not fear #cdnpoli",0.825669646,0.863127291,0.046434813
5.25E+17,0,"""Soldiers at the Cenotaph"": editorial cartoon by Brian Gable #OttawaShooting http://t.co/IYtUltVT9u",0.81158936,0.93261838,0
5.25E+17,0,Media Advisory - Update on the current operation with respect to the shootings in the Ottawa downtown core http://t.co/pLaEI6TEN4,0.844381213,0.951398313,-0.099140654
5.25E+17,0,CANADA WHAT THE FUCK YOU SUPPOSE TO BE NICE PEOPLE #OttawaShooting,0.724781036,0.921482265,0.404992478
5.25E+17,0,Stay away from the downtown area while the operation continues. #ottnews #ottawa #ottcity,0.780703187,0.934038401,-0.347479136
5.25E+17,0,"If you have pictures or video of the suspect, email them NatDiv_Media_DivNat@rcmp-grc.gc.ca #ottawa #ottcity #ottnews",0.839903355,0.933242917,0.305400969
5.25E+17,0,"Anyone with tips regarding the shooting incidents, or those looking to report suspicious activity, can call 613-236-1222 x5493 or call 9-1-1",0.693280399,0.874434233,0.033373671
5.25E+17,0,"New evidence, including autopsy report, supports Darren Wilson's account of Ferguson shooting http://t.co/L6xQL0pN0Z",0.8147825,0.939206004,-0.130242298
5.25E+17,0,Our Thoughts are with Ottawa today. #OhCanada http://t.co/6FvpRSst9k,0.85423696,0.959627509,0.404992478
5.25E+17,0,Stay safe Ottawa...world is getting worse by the minute...like seriously society needs to figure it out #PrayForOttawa,0.727523923,0.920869231,-0.046523423
5.25E+17,0,I'm appalled by today's attack in Ottawa. I offer my full support to @pmharper and the Canadian people as they deal with this incident.,0.740793347,0.917855918,0.145869939
5.25E+17,0,Our thoughts are with our friends in #Ottawa today at this difficult time. #StaySafeOttawa,0.797244906,0.939979255,0.357268603
5.25E+17,0,More than a half-dozen witnesses have provided testimony that supports officer's account of Michael Brown shooting http://t.co/VUoWjJ3NvR,0.792031646,0.925321698,0.191882139
5.25E+17,0,Officer Wilson will not face any criminal charges in the #MichaelBrown shooting. He was defending himself. Be prepared people.,0.731703043,0.90062058,0.138746879
5.25E+17,0,Kudos to first responders working in Ottawa today. They are the real heroes. http://t.co/RsO1A2Fuka,0.828202724,0.961939096,0.160290873
5.25E+17,0,#Ottawa in April 2013 you stood with us &amp; called us #BostonStrong TODAY we stand with you - You are #OttawaStrong. #OttawaShooting,0.777820051,0.909426451,0
5.25E+17,0,Prayers to Ottawa. #PrayForOttawa http://t.co/HOaNBdifHf,0.853852868,0.959563911,0
5.25E+17,0,The Players and Staff of the NHLPA have the City of Ottawa &amp; Canadian Armed Forces personnel in our thoughts today.,0.763831079,0.92076987,0.031756031
5.25E+17,0,"Please forward any tips, photos or videos to NatDiv_Media_DivNat@rcmp-grc.gc.ca #OttawaShooting c: @RCMP_Nat_Div ^JT",0.825745225,0.940435112,0.285764717
5.25E+17,0,"Our thoughts are with those in Ottawa today. Stay safe, everyone.",0.674415648,0.883286953,0.344384657
5.25E+17,0,Ottawa Mayor Jim Watson says "it is a sad and tragic day for our city and our country.",0.667742193,0.816660941,0.132591503
5.25E+17,0,Mayor of Ottawa says it's been a "sad &amp; tragic day" for the city and for Canada http://t.co/GlA65RFctg,0.845820665,0.938733637,-0.027094168
5.25E+17,0,Terrible news out of Ottawa�?my thoughts are with you,0.72265625,0.914821625,0.049552199
5.25E+17,0,"My thoughts &amp; prayers are with the families of the victims of today’s shootings in Ottawa, as well as with all Members of Parliament &amp; staff",0.765434563,0.896372974,0.383813855
5.25E+17,0,Canadian police say #OttawaShooting "caught us by surprise" http://t.co/xpS6u85aRh http://t.co/ojAcFkiORc,0.847009063,0.945458531,0.050858393
5.25E+17,0,Ottawa. Prayers up! #CANADA,0.770786881,0.935997367,0
5.25E+17,0,"I woke up today believing Ottawa was a safe place for my family. I'll go to bed tonight thinking the same thing. Stay strong, stay calm.",0.656283021,0.867383242,0.129361699
5.25E+17,0,Today is exhausting on everyone's emotions - please know we are here for you 24/7 in #ottawa &amp; surroundings areas 613-238-3311,0.829128146,0.920654297,0
5.25E+17,0,My thoughts and prayers go out to Ottawa.,0.675117731,0.880184412,0.404992478
5.25E+17,0,"Authorities refuse to say whether Parliament Hill gunman a Canadian citizen, or whether he was one of 90 people on terror surveillance list.",0.674623609,0.848945856,0.151990616
5.25E+17,0,"Censorship: RCMP Asks Public Not to Post Photos, Videos of #OttawaShooting http://t.co/0bsWWWfxXI http://t.co/c7uTeVqQGH",0.830461383,0.857820749,0.277825011
5.25E+17,0,#OttawaShooting situation is fluid and ongoing.  Remain vigilant and aware. Tip line 613-236-1222 x5493 c: @RCMP_Nat_Div ^JT,0.845754266,0.938355803,0.141713704
5.25E+17,0,Wilson claimed he "radioed for assistance" http://t.co/kyWs5y2dHR Discredited by dispatch transcripts: http://t.co/lIfHRshmJp #Ferguson,0.834230185,0.937396765,-0.00086014
5.25E+17,0,A timeline of what unfolded during the attack in Ottawa http://t.co/J3voI7E41p #OttawaShooting http://t.co/QVG3HQ9f7q,0.818426847,0.958990455,0.052340459
5.25E+17,0,This is a very important message to share with children today. #OttawaShooting http://t.co/AP1Gz2grFn,0.847694278,0.955687284,0.334979182
5.25E+17,0,"The #OttawaShooting suspect who was killed was dropped by a gun nut who trained constantly. You're welcome, pansies.",0.763626933,0.91952616,-0.262868121
5.25E+17,0,Emergency responders escort VIPs out of a building near Parliament Hill following Ottawa shooting (Photo: Barcroft) http://t.co/wE4GXSqr7d,0.853405476,0.957063138,-0.121830253
5.25E+17,0,.@IvisonJ's first-hand account of the scene in Ottawa that will 'change this country forever' http://t.co/g5lhxHqNNs http://t.co/AP0stmObnn,0.862680674,0.957727909,0.263589345
5.25E+17,0,Our thoughts are with all those affected by today's events in Ottawa.,0.690201998,0.898416758,0.404992478
5.25E+17,0,"In case the world is wondering, this is more what we're used to seeing on Parliament Hill. #OttawaShooting http://t.co/VmxLBm9QVW",0.847012401,0.954370141,0.202567729
5.25E+17,0,"Just to confirm again, the large power outages in Ottawa aren't related to today's shootings: http://t.co/LjDPSxbd0I #cbcOTT #OTTnews",0.863472402,0.961764157,0.298363152
5.25E+17,0,My thoughts and prayers are with the city of Ottawa.,0.692808986,0.89451474,-0.43752596
5.25E+17,0,Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,0.836191535,0.94718194,-0.019279817
5.25E+17,0,Ok #CNNBreakingNews stop calling it Royal Canadian MOUNTAIN Police. #OttawaShooting #Heroes #KevinVickers,0.819548309,0.943907499,-0.235071996
5.25E+17,0,"When your girl comes to watch you ball, you start shooting crazy 3s. http://t.co/YAAXDxHOMB",0.808192492,0.929361343,-0.139083995
5.25E+17,0,My heart goes out to #Ottawa and all those who have had violence and sickness force it's way into their lives. #LoveForCanada #LiveInLove,0.810975492,0.912808537,0.201441268
5.25E+17,0,"Here are my thoughts as we face tragic events in Ottawa, our nation’s capital. http://t.co/o5XQb8uQoS",0.84751153,0.95530057,0.352936606
5.25E+17,0,The barricade of chairs MPs built to protect themselves from #OttawaShootings http://t.co/chVwXoViH9 http://t.co/L6maa7jonq,0.819762766,0.938732505,-0.095423438
5.25E+17,0,The RCMP are asking anyone with pictures or videos of today's events in Ottawa to submit them at the following link: http://t.co/IODsDxrSdy,0.840866983,0.929001212,0.396705137
5.25E+17,0,"The violence of #OttawaShooting has left a city on edge. After the chaos, here's what we know: http://t.co/fesMpgkevu http://t.co/7uqq1EArnA",0.816229224,0.957121015,-0.170478369
5.25E+17,0,Americans should watch Canadian coverage of #OttawaShooting; you'll quickly realize what a pathetic sh*tshow US politics &amp; media have become,0.825124025,0.924700499,0.301344232
5.25E+17,0,"UPDATED: Obama condemns Ottawa shootings as 'outrageous,' offers to help with response http://t.co/Z3e6jOYpKs",0.864008784,0.932549715,0.354463364
5.25E+17,0,"Witnesses of today’s shooting incidents, call 613-236-1222 ext 5493.",0.784094214,0.920550704,-0.159539641
5.25E+17,0,Justin Bieber playing hockey.. Nice move but he couldn't even keep his balance while shooting... https://t.co/Ag4uMuYSra,0.816517472,0.940496087,0.034352814
5.25E+17,0,the @OttawaPolice just sent an email to #muslim community leaders to call them if they feel unsafe or they're at risk #ottawashooting,0.832827508,0.917075753,0.253388019
5.25E+17,0,Things to remember. #OttawaShooting http://t.co/hsoasOkV7P,0.818921566,0.957048297,0
5.25E+17,0,"Statement on the shooting incident in Ottawa �?elizabethmaymp.ca �?October 22, 2014 http://t.co/kBKCiK6g9L #GPC",0.871478319,0.957679987,-0.113335827
5.25E+17,0,Updated: The Ottawa attack heightened fears of Canada being a target for terrorists http://t.co/gNvpHEDPcd http://t.co/JcxzYCy9Lo,0.833644748,0.930057347,0.052340459
5.25E+17,0,We are One. We are Strong. #ProudToBeACanadian #PrayForOttawa #OttawaShooting http://t.co/JPBtFgAFgV,0.841647148,0.962655187,0.404992478
5.25E+17,0,Actually amazing. RT @todmaffin: Things to remember. #OttawaShooting http://t.co/f1yZHma6Cq,0.865643382,0.9592731,0.057505918
5.25E+17,0,Images from the scene of the deadly shooting in Ottawa. http://t.co/AmAUPlccLT http://t.co/7sJ39Flwv0,0.839794755,0.942875862,-0.149651767
5.25E+17,0,American and Canadian outlets are covering the shooting in Ottawa very differently: http://t.co/qGjJVnRp7x,0.85894537,0.922662675,0.049766347
5.25E+17,0,It’s important for all Canadians to be vigilant and report anything they think is suspicious to their local police. #Ottawashooting,0.689939857,0.907971859,0.239385884
5.25E+17,0,A nice touch from #Penguins who host #Flyers tonight: Canadian National anthem will be performed pre-game in support of events in Ottawa.,0.740706205,0.896472931,-0.023004646
5.25E+17,0,We are continually assessing/monitoring situation to ensure we can do our jobs in keeping Canadians safe. #Ottawashooting,0.702456832,0.917924881,0.344384657
5.25E+17,0,Very sad that someone died in Ottawa. Who has to die in a country to mobilize it for war? Is this what it takes? Is that where we are going?,0.693501949,0.889863729,0.183769299
5.25E+17,0,Still huge security presence in #Ottawa as police search buildings - follow our coverage: http://t.co/56i9vexztv http://t.co/R7Qw78IEcP,0.86289835,0.959139824,0.152851409
5.25E+17,0,McMaster's flags have been lowered in memory of today's shooting victim in Ottawa. http://t.co/5rFkvTybQO,0.850592494,0.950056195,0.04566502
5.25E+17,0,Downtown #yxe. This man says he's marching for #Ottawa. #ottawashooting #cbcyxe http://t.co/xmxpYgFcgw,0.87394315,0.953641832,-0.023004646
5.25E+17,0,I am sharing this with you. Please feel free to post it on your status to show ur support for #Ottawa #OttawaStrong http://t.co/3cpXBf35A8,0.796345353,0.950238764,0.218638825
5.25E+17,0,Our thoughts are with those in Ottawa and everyone affected by today's events.,0.690915883,0.899825573,0.404992478
5.25E+17,0,"CityNews airing 4 newscasts dedicated to #Ottawashooting. 5-7pm, 8-9pm &amp; 11pm ETWATCH LIVE: http://t.co/SJrTDWJFhl http://t.co/SuOksfRGqx",0.813240886,0.844671488,0
5.25E+17,0,"Israeli PM #Netanayahu calls PM Harper to extend condolences for #Ottawa shooting, express full support for Canada's fight against terror.",0.720834911,0.783768296,-0.115807831
5.25E+17,0,BREAKING: Obama: Canada shooting 'tragic' - 'we're all shaken by it'; no information on motive.,0.788707614,0.903452635,0.136607697
5.25E+17,0,"In his last three games, Kobe is averaging 26.7 points on 42% shooting, 4.3 rebounds and 3.7 assists in 31.3 minutes. #MathIsFun",0.595911503,0.873025894,-0.13812829
5.25E+17,0,"At least 2 shot, 1 fatally, in #Houston hospital shooting, reports say http://t.co/hhGw0Isby3",0.83796376,0.926756203,-0.18099696
5.25E+17,0,"Penguins will also have the Canadian National Anthem before tonight's game. A thoughtful gesture by the Pens. Sing loud, Pittsburgh #Ottawa",0.740644455,0.90536654,0.215562689
5.25E+17,0,Thoughts and prayers with everybody in Ottawa. Stay safe. #OttawaStrong #CanadaStrong,0.759241283,0.941138566,0.082040975
5.25E+17,0,PM Netanyahu spoke with Canadian PM Harper and conveyed the condolences of the Israeli people in wake of the terrorist attack in Ottawa.,0.578862131,0.821656346,-0.13305749
5.25E+17,0,CNN commentator already blaming our "lax" immigration policies for Parliament Hill shooting. Gimme a break.,0.700230658,0.864777386,-0.110032085
5.25E+17,0,Message from Toronto Police to Imams and Mosques in wake of #OttawaShootings: http://t.co/U5YZltZfSh,0.877410889,0.959753871,-0.095370008
5.25E+17,0,Pittsburgh Penguins announce they'll play the Canadian national anthem before tonight's game against Philadelphia. #ottawashooting,0.623652101,0.786742389,-0.43752596
5.25E+17,0,"Anyone with photos or videos from today's shootings, send to @RCMP_Nat_Div at this link http://t.co/srCYMTL2tX #ottawa",0.84367764,0.925186038,0.404992478
5.25E+17,0,All of @MLB joins the @BlueJays in thinking of those affected by today's tragedy in Ottawa.,0.784167528,0.905974865,0.203672287
5.25E+17,0,Just saw a member of the public go up to a CF member and shake his hand and thank him for his service. #nice #OttawaShooting @CTVNews,0.797683775,0.90299499,0.212896723
5.25E+17,0,UPDATE: 2 dead in #Houston hospital shooting http://t.co/UJY1BCH4sE,0.852797031,0.961472154,-0.399742884
5.25E+17,0,Sending thoughts and prayers to everybody in Ottawa. #OttawaStrong #CanadaStrong http://t.co/6CGUsWJqUl,0.842920184,0.957413077,0
5.25E+17,0,"Atlantic #cadet programs cancelled, other cadets advised to not wear uniform but show up in business casual. #OttawaShooting",0.778898537,0.804093242,0.285634733
5.25E+17,0,"Ottawa, you've been on my mind all day. Keeping you in my heart. #StaySafeOttawa http://t.co/vTtraJ7dzs",0.837056398,0.959528208,0.404992478
5.25E+17,0,Our thoughts are with everyone in Ottawa and those affected by today's events. #OttawaStrong,0.755236983,0.931036472,0.404992478
5.25E+17,0,"Kudos to @penguins, both national anthems to be played tonight before Flyers-Pens game as gesture to Ottawa tragedy",0.695187569,0.862528205,0.288346453
5.25E+17,0,"From Ottawa police, a map of the downtown Ottawa safety perimeter. #cbcOTT #OTTnews http://t.co/VMGdZ2g6G3",0.873573601,0.953803122,-0.301355829
5.25E+17,0,"Ottawa shooting: How events unfolded, First shots fired at 9:52 a.m. at the War Memorialhttp://t.co/cUzepktlxx http://t.co/eh0T2oHhFz",0.816989541,0.951353014,-0.279669447
5.25E+17,0,Pittsburgh will play the Canadian National anthem before tonights game in support of Ottawa. This makes me happy. 🐧🍁 http://t.co/5mwCqrSHbG,0.842454553,0.948256791,0.096017645
5.25E+17,0,True north STRONG and free. Stay safe Ottawa. #PrayForOttawa #CanadaStrong 📕🍁📕 http://t.co/q5doY0TQ72,0.863085032,0.947086751,0.192713022
