new_id,label,content,weight,text_weight,emo_weight
5.44E+17,0,Hostage situation ongoing in Sydney business district.LIVE: http://t.co/j1ljDbazOwUPDATES: http://t.co/PD7pVfU9pQ http://t.co/Q3ECKnYfPV,0.831586957,0.924881816,-0.28477758
5.44E+17,0,Subscribe to our #sydneysiege Twitter list for more updates: http://t.co/3eg2WK3wxu http://t.co/QhRxcGQNbM,0.782972574,0.927001894,0.396705137
5.44E+17,0,To American gun nuts exploiting a situation half a world away to push your agenda: you are sick. Bugger off. #sydneysiege,0.767247677,0.942139864,-0.287300257
5.44E+17,0,"this photo speaks a thousand words, praying for all people being held hostage #sydneysiege #SydneyHostageCrisis http://t.co/Pk3wwqd8FS",0.879939318,0.959254622,0.093159361
5.44E+17,0,The moment the #sydneysiege started. Seems so long ago. Praying it ends soon. http://t.co/WcLvv7cOuL,0.852514207,0.954872012,0.340872968
5.44E+17,0,"""thank god 5sos arent in sydney"" woah wait youre think about a band not being there rn when innocent people are in danger ffs",0.786758304,0.887786508,0.238425831
5.44E+17,0,Call it extremism. Call it stupidity. But don't call it "Islam". Don't slander a beautiful faith. And I say that as an Hindu. #sydneysiege,0.745782077,0.927814543,0.292783227
5.44E+17,0,RT RT RT @ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege #NotInMyName http://t.co/perQGp5yro,0.860575795,0.945974827,0.404992478
5.44E+17,0,PRAYING FOR SYDNEY AND THE REST OF THE WORLD RN... EVERYONE PLS BE SAFE  💕 #sydneysiege#MTVStars One Direction http://t.co/c8YmaX9YI5,0.832477748,0.938198924,0.29343288
5.44E+17,0,"Please remember that it's an individual causing the #sydneysiege not a faith or race. They speak for themselves, nobody else.",0.76687479,0.911709249,0.386502223
5.44E+17,0,Odds are if your hating on #Muslims b/c of #MartinPlace #sydneysiege you were already bigoted douchebag.  Now just add "opportunistic" one,0.793684661,0.918707311,0.238889561
5.44E+17,0,"Sydney kidnap black flag: ""There is no God but Allah , , ,"" Clear evidence, if evidence were needed, that religion is not involved.",0.777404308,0.887885213,0.182746697
5.44E+17,0,I just pray for a peaceful safe resolution for all involved in Sydney tonight.,0.679005921,0.899218559,0.239025273
5.44E+17,0,Sending my thoughts and prayers to everyone in Sydney,0.656601846,0.84913075,0
5.44E+17,0,"That's the Sydney I recognise. RT @MichaelJames_TV: This, this is what good people do. #sydneyseige #MartinPlace http://t.co/rOgrMoOtXv",0.876408219,0.941175222,0.404861831
5.44E+17,0,The media need to take a step back and realize this is people's lives not a Kardashian wedding.  #sydneysiege,0.768098235,0.867763698,0.404992478
5.44E+17,0,"Breaking News - no new development on #sydneysiege. We go live to the scene.Reporter, what can you tell us?Nothing.More soon.",0.791323602,0.925761461,0.371182786
5.44E+17,0,"If terrorism thrives on publicity, then the media has mostly played to script @Rory_Medcalf writes: http://t.co/eY2VcrnOJK #sydneysiege",0.878020346,0.948717952,0.04555132
5.44E+17,0,"The Terrograph, shame on you today. How low can you get spreading lies &amp; misinformation? #auspol #SydneySiege http://t.co/KzbSPFx9K1",0.882125556,0.961841822,-0.104680559
5.44E+17,0,The biggest challenge now is to insulate our youth from the influence of the IS. #sydneysiege,0.766069353,0.93331784,0.094080066
5.44E+17,0,"All my thoughts are with Sydney right now. Scary, sad, day.",0.691667676,0.88470602,0.404992478
5.44E+17,0,UPDATE: A woman who managed to scramble from the #SydneySiege appears understandably to be still in shock. #9News http://t.co/4M0q6XtY2o,0.859700799,0.946154475,0.026249151
5.44E+17,0,Shameful tourists take selfies at scene of #SydneySiege http://t.co/k84Z2MRll2 http://t.co/FQFV6pmkKK,0.841822982,0.911258638,-0.063523956
5.44E+17,0,Separating fact from fiction on the #SydneySiege. Here's what we do and don't know http://t.co/Uhjh5CZe7u,0.879673839,0.956300616,0.369819568
5.44E+17,0,"This man carries a gun, not a religion#sydneysiege http://t.co/gIFZpW54Qk",0.849132955,0.962407112,0.194670361
5.44E+17,0,Every Australian should be very proud of their police force today. #sydneysiege http://t.co/U4oQlEC3dL,0.863683701,0.948675811,0.255028247
5.44E+17,0,"Disgusted by any media coverage of the #SydneySiege? Protest it by not clicking, not buying, not engaging with irresponsible journalism.",0.784749687,0.904748917,0.384241589
5.44E+17,0,BBC's Frank Gardner on #SydneySiege: "This is not a sophisticated siege...the gunman has got the wrong [Islamic] flag" #r4today,0.823210359,0.906089902,0.211211388
5.44E+17,0,I'm confused. Did nothing or everything change? Don't mess with me News Corp! I need answers!#auspol #sydneysiege http://t.co/DnG6j8XZvt,0.831972837,0.95817399,-0.081013439
5.44E+17,0,.@nswpolice will not confirm how many #sydneysiege hostages left in #lindtcafe http://t.co/YYXZGAVclP http://t.co/VQcRsQfkKb,0.867682695,0.934324622,0.166568727
5.44E+17,0,"Only to a bleating liberal is this situation in Sydney ""unexpected"" to those of us who understand the ideology behind it, we expect it daily",0.718232512,0.855089664,0.217188469
5.44E+17,0,"Mosques, synagogues and churches are inviting the public to pray for Sydney hostages tonight.#sydneysiege",0.70384717,0.927473187,-0.021075762
5.44E+17,0,"#NSW police have asked us, and others, not to broadcast demands from the #lindtcafe gunman. We will comply. I will have more to say at 7.30",0.748397171,0.912424803,0.348358005
5.44E+17,0,#SYDNEYSIEGE: American readers weigh in with their messages of support. http://t.co/cOmyiucT5B,0.877429605,0.937776327,0.28811159
5.44E+17,0,"The #sydneysiege is terrifying. But attacking and abusing Muslims is EXACTLY what ISIS wants. We need to pull together, not apart.",0.734024882,0.896680355,0.238450533
5.44E+17,0,To the tourists taking selfies outside the #SydneySiege - how would you like to be in that café? http://t.co/Cc5bOysMjg,0.843563795,0.955600619,0.404992478
5.44E+17,0,Media Guide to CrimeAboriginal = it's culturalMuslim = it's terrorismChristian = it's mental illness#sydneysiege #MartinPlace #siege,0.835527778,0.89738667,-0.114049367
5.44E+17,0,Terrifying news of the #sydneysiege back home. Thinking of our country and it's people.,0.835396528,0.894136906,0.327035752
5.44E+17,0,Deeply proud of our cops and community leaders today and deeply concerned for those still inside. Our prayers are with you. #sydneysiege,0.716551185,0.924916029,0.324642421
5.44E+17,0,I hope everyone is okay in Sydney and nothing bad happens from this hostage situation,0.665379763,0.900780916,0.019461028
5.44E+17,0,What do we know so far about the #sydneysiege? Here's everything you need to know: http://t.co/WWy0nebqYI http://t.co/XjTxX30Lmw,0.800400913,0.951351762,0.404992478
5.44E+17,0,"When the 5 hostages escaped, the gunman could be seen from here getting extremely agitated, shouting at remaining hostages",0.673803568,0.832232416,0.097707191
5.44E+17,0,Australian Muslim community releases statement in response to #sydneysiege. http://t.co/r6UMUVGxHV,0.864169419,0.930819988,0.006813951
5.44E+17,0,Australian Muslim community releases statement in response to #sydneysiege. http://t.co/KE9UFxdXuD,0.861324191,0.934931278,0.006813951
5.44E+17,0,Australian Muslim community releases statement in response to #sydneysiege. http://t.co/VJofHybEUi,0.848940074,0.925929427,0.006813951
5.44E+17,0,The Lebanese Muslim Association has issued a statement condemning #sydneysiege and calling for calm. http://t.co/z2hCIBPaha,0.826727033,0.915398121,0.011382013
5.44E+17,0,"I condemn people who hijack my religion. It will make Australian Muslim's lives harder. You hate terrorists, I hate them more #sydneysiege",0.790925384,0.923160732,0.090070515
5.44E+17,0,About 50 Australian Muslim groups issue statement condemning #SydneySiege http://t.co/ilkAQzvNJ2,0.866940975,0.940478325,0.243115891
5.44E+17,0,"#sydneysiege gunman was reportedly ""extremely agitated"", shouting as some hostages escaped. http://t.co/R2a17pDaN8 http://t.co/7G01BcQUPL",0.853125334,0.917083204,0.138985878
5.44E+17,0,It's things like #IllRideWithYou that keep us from completely losing our faith in humanity. #SydneySiege,0.780558169,0.925596118,0.205218534
5.44E+17,0,The #illridewithyou movement is the best possible response to hatred and racism. I love you Sydney #Sydneycafeseige,0.800744414,0.933168709,0.104639487
5.44E+17,0,.@MarkWBurrows says the #sydneysiege gunman is reportedly well-known to both police and the media. http://t.co/gifoGN0mGm,0.863047659,0.96120882,0.11990339
5.44E+17,0,#IllRideWithYou: where people offer to accompany people who fear for their safety on their train/bus trip home gives me hope. #SydneySiege,0.835901678,0.919775844,0.180000682
5.44E+17,0,A crazy world we live in. A hostage crisis metres away &amp; peoples' 1st thought is "let's take a selfie" #sydneysiege http://t.co/leViTv30En,0.855671406,0.949440658,-0.30035984
5.44E+17,0,#Sydneysiege authorities request media to show restraint. not give out details of even gunman's demands or operations (worth emulating),0.795141935,0.90423727,0.322165388
5.44E+17,0,I'm so happy to see Sydney-siders saying #illridewithyou to Muslim people who fear abuse on public transport following #sydneysiege,0.840983272,0.942053437,0.109763834
5.44E+17,0,"To everyone who's gonna be in Sydney for New Years, be careful! http://t.co/EKdQ8Kipus",0.801004648,0.956211507,0.3839376
5.44E+17,0,Prayers go out to the hostages in Sydney❤️,0.679529369,0.857597709,-0.023004646
5.44E+17,0,Australians offering support to Muslims on public transport who fear racist abuse using the #illridewithyou hashtag. #sydneysiege,0.761368752,0.858742595,-0.11275978
5.44E+17,0,Every non-muslim in the world must watch this video https://t.co/sZdyhISoVh &amp; show it every other non-muslim! #sydneysiege,0.862372756,0.927722216,0.32554662
5.44E+17,0,"Flags by terrorists in Sydney cafe read ""there is no God but Allah, Mohammed is the messenger of Allah"",but dare u bring religion into this!",0.732750058,0.871059716,0.244387771
5.44E+17,0,"If #SydneySiege is the worst of humanity, then #illridewithyou is the best of it. Now THAT is how you respond to hatred.",0.770359039,0.90277493,0.268903317
5.44E+17,0,and then came #illridewithyou - people offering to accompany those who fear for their safety on public transport #hope #sydneysiege,0.835831165,0.922415197,0.191031466
5.44E+17,0,Americans saying this would have never happened if citizens had guns: you morons. Guess how many school shootings we have? #SYDNEYSIEGE,0.782585382,0.937572896,0.396912653
5.44E+17,0,The Australian Muslim community releases a statement with regard to #Sydneysiege http://t.co/TBSBYzD1xd http://t.co/HgHhpuvsWk,0.833443284,0.935317338,0.171557744
5.44E+17,0,Australians unites against #racism with #illridewithyou following #sydneysiege http://t.co/XTEWFBu7k3 http://t.co/uafLUq7MvF,0.832728624,0.923529625,0.404992478
5.44E+17,0,I love reading the #illridewithyou tweets from Australians in response to anti-Muslim hatred in the midst of #sydneysiege. Lovely humanity.,0.800037503,0.933914185,-0.036673437
5.44E+17,0,Thoughts and prayers this morning with those affected by what is happening in #Sydney,0.743909597,0.909432054,0.245851743
5.44E+17,0,.@amcoren's report on what we know right now about the #sydneysiege: http://t.co/lkXAAgN5Rg,0.874664545,0.95249474,0.404992478
5.44E+17,0,Australians respond to racism by telling #Muslim community #illridewithyou. #sydneysiege #MartinPlace,0.819070578,0.870733142,-0.00086014
5.44E+17,0,The #illridewithyou hashtag is taking off in support of Muslims riding on Sydney transport and it's beautiful:  http://t.co/dD5NOQ87r6,0.874519467,0.952386558,-0.174643273
5.44E+17,0,RT @newscomauHQ: Every Australian should be very proud of their police force today. #sydneysiege http://t.co/v7O6yunJNS,0.883767962,0.959147573,0.255028247
5.44E+17,0,"hats off to you guys, you're awesome, faith in humanity restored  #sydneysiege #illridewithyou http://t.co/iazCcTca6H",0.863921702,0.956947625,0.000268012
5.44E+17,0,WATCH: @nswpolice conference about #sydneysiege http://t.co/pE4IorleXC http://t.co/yj4HxeM3wW,0.824222565,0.954267025,0.173658231
5.44E+17,0,#IllRideWithYou: Sydney Stands Up To Racism With One Beautiful Hashtag - http://t.co/YyycFFCKbf,0.858022809,0.932773113,0.051250728
5.44E+17,0,Shocked by events in Sydney.  Thoughts are with those affected.  We are in close touch with Australian colleagues.,0.673145115,0.870885253,0.327035752
5.44E+17,0,This is so depressing. Americans respond to #sydneysiege: http://t.co/HIaHn10Dl5,0.84545958,0.930965662,0.29553274
5.44E+17,0,To the people taking 'selfies' and getting drunk whilst watching the #SydneySiege - as if it's a spectator sport - you dickheads,0.748807192,0.84988749,0.404992478
5.44E+17,0,Here's what we do and don't know about the #SydneySiege http://t.co/H3l0WkhtwQ http://t.co/vlIDzwiUv2,0.825776696,0.945320606,0.404992478
5.44E+17,0,"Over 6,500 #illridewithyou tweets already - currently 198 Tweets per minute - god love you Sydney",0.761060655,0.939305902,-0.054693724
5.44E+17,0,I could not be prouder of all of you. I love this country.#Australia #AustraliaStrong #illridewithyou #Sydney http://t.co/I8s7IGrGNq,0.829803884,0.956654191,0.419068723
5.44E+17,0,"#SydneySiege is likely being carried out by a 'lone wolf' with minimal links to organized terror groups, expert says http://t.co/ynPfmQfGMj",0.860535383,0.926400542,0.032332564
5.44E+17,0,Much love to everyone tweeting #illridewithyou.Solidarity. #TeamHumanity Australia at its best. #sydneysiege http://t.co/JeSipaebUX,0.853473663,0.956178606,0.353504975
5.44E+17,0,"An Imam, a Rabbi and a priest have just held a joint prayer session for the hostages at Lakemba Mosque #sydneysiege http://t.co/XROqdTCPHt",0.863310218,0.942561865,0.203205856
5.44E+17,0,Sydney siege highlights rise of Islamist extremism in Australia http://t.co/tIEHLkCjsq http://t.co/6v8hMBot8a,0.824247479,0.937331796,0
5.44E+17,0,"If you're outraged at the Telegraph's irresponsible reporting of  #sydneysiege, complain to the press council here.  http://t.co/Ayq5X4Q1qz",0.845397472,0.956640482,0.199212627
5.44E+17,0,We condemn the actions of the criminals at #martinsplace #sydneysiege Islam is free from terrorism. Visit: http://t.co/fsBE3gEuYH,0.878989935,0.95575726,-0.109558992
5.44E+17,0,What is happing in #sydneysiege has nothing to do with #islam. These terrorist groups do NOT represent Islam at all. http://t.co/NtTNrXO368,0.862006426,0.959390819,0.328505539
5.44E+17,0,The Muslamic Council have called an emergency meeting to ensure that Muslims &amp; Islam are seen as the victims of the siege in Sydney,0.766171634,0.882069349,0.201494155
5.44E+17,0,I love #illridewithyou. That says #Sydney.,0.753529966,0.930618644,0.298766667
5.44E+17,0,Aussies tweet #Illridewithyou to Muslims who might be scared to travel alone #sydneysiege http://t.co/iwtT6J72Sj http://t.co/vaNOO5rnDD,0.850658059,0.873137712,0.404992478
5.44E+17,0,Sydney residents pledge on twitter  #illridewithyou on public transport to keep Muslims safe against possible reprisals over #sydneysiege,0.836305499,0.910482168,0.178277375
5.44E+17,0,Thinking of everyone involved in Sydney. Hope everyone gets out safely. Send love,0.697731853,0.862679839,0.291751963
5.44E+17,0,Australians showing us how it's done. #Illridewithyou = solidarity and no to racism towards muslim community during Sydney seige,0.83944118,0.921781361,0.231060725
5.44E+17,0,"A gutless prick with a gun is trying to provoke the worst in us. Instead, he's inspired the best in us. I love you, Sydney. #illridewithyou",0.681646347,0.901615083,-0.022571102
5.44E+17,0,"People taking selfies in front of the #SydneySiege - you need to take a long hard look at yourselves, and not through your phone.",0.756310582,0.900658548,0.340872968
5.44E+17,0,"My prayers go out to everyone who's involved in the disaster in Sydney, hope everyone will get out safe!",0.639926374,0.899043798,0.156017285
5.44E+17,0,If you're wondering whether to go to work tomorrow here is a mp of the #sydneysiege exclusion zone: http://t.co/94fDIKA5dO,0.858226657,0.947217107,0.214260987
5.44E+17,0,People are actually taking selfies on the site of the #sydneysiege http://t.co/IGzN45UkSO http://t.co/3rzcvU7Kg2,0.851212263,0.925184071,0
5.44E+17,0,To any American tweeting about how #sydneysiege could have been averted if we carried guns. No -- imagine how much worse it could have been.,0.766394615,0.908116817,0.375716199
5.44E+17,0,Those poor people have been in there for 11 hours. Sending all our strength and love. #sydneysiege #MartinPlaceSiege,0.801759601,0.926597357,0.402381557
5.44E+17,0,"#illridewithyou . Sydney, you're amazing",0.669619203,0.906356335,0.057505918
5.44E+17,0,#SydneySiege- Entering 11th hour- At least 15 hostages- 5 hostages escaped- Motivation &amp; demands unknown- 1 gunman - rotating hostages,0.764360547,0.850132763,-0.417988497
5.44E+17,0,"even if you aren't Australian, please spare a thought for those who have been held hostage for hours in Sydney, just a simple thought.",0.665860415,0.887826562,0.301362902
5.44E+17,0,Join us in Prayer #sydneysiege #PrayForSydney http://t.co/Or5uclGJpt,0.829994678,0.948103428,-0.00086014
5.44E+17,0,"The fact that Harry tweeted about Sydney, just proves how much he cares. Love that boy �?sydneysiege",0.696443677,0.922353625,0.351888782
5.44E+17,0,Australian police and media denying the Sydney gunman precisely what he wants: free publicity. Very controlled coverage. Spot on. Well done.,0.7287606,0.859444797,0.295610102
5.44E+17,0,"RT @troyesivan: Just really, really want this #sydneysiege to be over. Those poor people 😓",0.834391177,0.92769587,0.404992478
5.44E+17,0,i love this. #sydneysiege #PrayForSydney #australia http://t.co/t3IhXgPdKr,0.836168647,0.950136065,0.298766667
5.44E+17,0,"to all of those who aren't Australian, please be thinking of the hostages in Sydney tonight, just to spare a simple thought, it's terrifying",0.74674499,0.911051154,0.325430632
5.44E+17,0,#BREAKING More than 40 Australian Muslim groups condemn Sydney cafe siege,0.7643646,0.873507738,0.097775327
5.44E+17,0,friendly reminder. #sydneysiege http://t.co/auO7vbaPgu,0.824690104,0.948111176,0.114533187
5.44E+17,0,It is worth remembering that most boat people are fleeing the same extremists we are fighting in the Middle East #sydneysiege,0.767607689,0.942027271,0.063433785
5.44E+17,0,LIVE: Infosys employee among hostages at Sydney cafehttp://t.co/cfxX0CUHYS http://t.co/DvfAk3lZ2D,0.847909212,0.958022833,-0.391719782
5.44E+17,0,"Absolutely shocking what Zayn Malik is doing in Sydney, disgusting individual.",0.624249995,0.877385139,0.097254666
5.44E+17,0,News Corp seems to be having an internal conflict over whether we "changed forever" today or not. #SydneySiege http://t.co/X8QIjGxwAC,0.863918781,0.941300869,0.285008648
5.44E+17,0,"As the #sydneysiege continues, three faiths come together to pray for peace at Lakemba mosque. Photo: @Mo_Taha1 http://t.co/aQzMFlZOTl",0.875091195,0.945598245,0.119787256
5.44E+17,0,"Mosques, synagogues, churches hold unity prayers #sydneysiege http://t.co/AQHlrOe3UW http://t.co/doMdGfLWeg",0.814247966,0.840252995,0.011382013
5.44E+17,0,it'll be hard sleeping tonight knowing innocent people not far from me have been in fear for over 11 hours #sydneysiege #PrayForSydney,0.806012094,0.917541385,0.272848664
5.44E+17,0,A female hostage stands by the front entrance of the cafe as she turns the lights off in Sydney. #sydneysiege http://t.co/qNfCMv9yZt,0.854599595,0.955820799,-0.215960895
5.44E+17,0,"Muslim community reacts with 'horror, aversion' to #SydneySiege, @Mo_Taha1 reports http://t.co/jatWWRoEHO http://t.co/eNQ8BC7tgl",0.875582814,0.922212362,-0.118476924
5.44E+17,0,"Unless you work in an exclusion zone, please go about tomorrow as you normally would. Exclusion zones can be found at http://t.co/cpPgIfCzXC",0.75130409,0.910759449,0.262144989
5.44E+17,0,If you're from Sydney please stay safe! all the love. xx #PrayForSydneyHostages #illridewithyou,0.791918993,0.915814519,0.301216829
5.44E+17,0,don't go around saying all muslims are terrorists and blaming us for what had happened in sydney bcs real muslims don't kill,0.696176052,0.871612072,0.244857858
5.44E+17,0,people are being held hostage and the fact that there are people who'd rather celebrate how 5sos aren't in sydney honestly disgusts me,0.683006406,0.862658501,0.209059472
5.44E+17,0,"""thank god 5sos aren't in sydney""YEAH WELL PEOPLE'S FAMILIES ARE IN THAT CAFE YOU DICK",0.687907219,0.806676626,0.016710612
5.44E+17,0,a thousand words in one picture. the police have been absolutely amazing today #sydneysiege http://t.co/w9Gt6rlYes,0.864943385,0.954720736,0.252143696
5.44E+17,0,"A Muslim,a Jew &amp; a Christian walk into a bar.Except it's an interfaith solidarity stand against bigotry in Sydney. ❤️ http://t.co/rp5jRN5uPp",0.868478656,0.946212292,0.267302546
5.44E+17,0,"Gunman takes hostages in Sydney cafe, displays flag w/ Arabic script: http://t.co/BRxUW9w2Lb #5Things #sydneysiege http://t.co/JOQo1k5ila",0.853735566,0.922745824,-0.391719782
5.44E+17,0,Sydney trains Train driver here. Never be afraid to let me know if you're having problems. #illridewithyou,0.789875269,0.921544671,0.064398338
5.44E+17,0,Praying for all still being held hostage xxx #sydneysiege http://t.co/7nF342x3wx,0.85262394,0.955341756,0.138985878
5.44E+17,0,#illridewithyou is the best thing to come out of all the shit that happened in Sydney today. Proud to see Aussies looking after eachother.,0.718680739,0.90005064,0.382375831
5.44E+17,0,Exclusion zone to remain in place tomorrow - workers based in this area asked to remain home #TenNews #sydneysiege http://t.co/Sls2dsNYkb,0.845244408,0.937949598,0.103018093
5.44E+17,0,"Hostage-taker appeared 'extremely agitated,' said journalist at scene of Sydney siege: http://t.co/nuQ1l0njgm http://t.co/Xztgfqtx51",0.839432418,0.909557521,-0.116847858
5.44E+17,0,"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/uv64bN7P8q",0.88205725,0.938469172,0.176583486
5.44E+17,0,You know if we manage to turn the #SydneySiege into a positive force of community this man will have achieved the opposite of his intentions,0.768572569,0.879654884,0.231350641
5.44E+17,0,Are you extending a friendly hand on public transport tonight? #illridewithyou is one good thing out of #sydneysiege at least,0.813898325,0.92633462,0.287611302
5.44E+17,0,"In the past 2 hours there have been more than 40,000 mentions of #illridewithyou http://t.co/1nLr4EqqBn #sydneysiege http://t.co/X9Sb2fbGAy",0.811993718,0.860785723,0.404992478
5.44E+17,0,We love the #illridewithyou initiative. Spread #love and compassion. Thoughts are with all those affected. #sydney http://t.co/EK8UycpKDn,0.857383013,0.960726023,0.213730299
5.44E+17,0,"This made me tear up, I am SO proud to be Australian. #NOWLETOURMATESGO #sydneysiege http://t.co/hFoTQs4Itl",0.850253344,0.944336712,0.401306044
5.44E+17,0,Australians take to social media to support Muslim Australians http://t.co/zcDEvgFHkI #SydneySiege #illridewithyou http://t.co/Rk6scuwMSi,0.843659878,0.908254325,0
5.44E+17,0,Shocked and disgusted about what's happening in Sydney... Those poor people trapped in that cafe.. #illridewithyou,0.766899467,0.924238324,0.240783136
5.44E+17,0,I suggest all people planning on going to the city in Sydney on New Years Eve to not. It's too risky at this point! http://t.co/UgJq3mlFES,0.850172639,0.964869261,0.220649928
5.44E+17,0,More than 40 Australian Muslim groups have jointly condemned the #Sydneysiege http://t.co/zaaJmX7qYP http://t.co/FMea5hXP5u,0.833262563,0.918519855,0.404992478
5.44E+17,0,Great to see those shitbags at the @dailytelegraph have completely misread to mood of Sydney and the nation. Completely out of touch,0.768546939,0.921842575,0.332188046
5.44E+17,0,"I'll be honest, the multi-faith prayer vigil is making me a little teary. #sydneysiege http://t.co/4eWj2PeTpn",0.804918647,0.942714691,0.210481854
5.44E+17,0,Thinking of everyone in Sydney. Hope you all get home safe and sound xx #PrayForSydney,0.714317322,0.9147228,0.203309354
5.44E+17,0,Female hostage appears to turn off the lights at the Lindt Cafe tonight. http://t.co/T6qUZxSrTe #sydneysiege http://t.co/p0p9TYLyeO,0.849972248,0.939094424,-0.347673625
5.44E+17,0,"Emergency Svcs continue to line the streets of central Sydney. No specific threat, but they're poised. #sydneysiege http://t.co/M65dQVTwHL",0.84095037,0.960233212,-0.022758038
5.44E+17,0,My thoughts are with you Sydney ❤️,0.680703878,0.886915803,0
5.44E+17,0,"Beautiful: As terror attack in Sydney is ongoing, ppl offer rides 2Muslims being abused on transport #illridewithyou http://t.co/1oF6kMv7ij",0.89151752,0.928292394,0.020441742
5.44E+17,0,"Whoever you are, wherever you are, whatever you believe in: pray for Sydney, support humanity and join the movement #illridewithyou ❤️",0.762103319,0.904642463,0.040592423
5.44E+17,0,"If anything positive can come from today’s events, it’s this: #illridewithyou campaign http://t.co/OrwRqzTeEy #sydneysiege",0.857372999,0.944473505,0.404992478
5.44E+17,0,#illridewithyou is the best thing to come out of the #sydneysiegehttp://t.co/4REoJBzPxD http://t.co/DIiAZNrALl,0.834599376,0.947362304,0.404992478
5.44E+17,0,"An Imam, a Rabbi and a priest have held a joint prayer session for the cafe hostages, at Lakemba Mosque #sydneysiege http://t.co/WrRuIeVd4m",0.84935987,0.936589718,-0.021443905
5.44E+17,0,I'd love it if we never publicly identify this crazed #sydneysiege gunman. No name. No photo. No infamy. Just forever a nobody.,0.798153877,0.907166004,0.332677491
5.44E+17,0,Sydney siege: Australians use Twitter to counter Islamophobia - http://t.co/ROz2rrD4fa #illridewithyou http://t.co/jHRkpuEmas,0.857250571,0.927539349,0
5.44E+17,0,Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege http://t.co/TzSlNsgTip http://t.co/0O3kEAf7Pt,0.872906983,0.942762375,-0.086844089
5.44E+17,0,Australians respond to #sydneysiege with #illridewithyou hashtag http://t.co/BR5qtAhlTp http://t.co/pmvs0rNAFF,0.807762623,0.900845647,0
5.44E+17,0,Just went past 12 hours since this #sydneysiege started. We ALL just want to see everyone out safely. #7News,0.802648544,0.938105702,0.404992478
5.44E+17,0,Sydney siege has now hit the 12 hour mark �?live with latest summary of events http://t.co/IHT3o6tvtR http://t.co/cXeBIKsp0r,0.824519038,0.94006592,0.178946258
5.44E+17,0,I just found this and never have I ever seen such a thing. Sending all my love and support to Sydney.#illridewithyou http://t.co/8zOBdjUYLs,0.839206457,0.952689767,0.400517743
5.44E+17,0,A kind lady named Mica drove me home after a cab that we shared from Sydney'sCBD wasn't able to drop me off all the way home#illridewithyou,0.793978333,0.897113025,0.390838007
5.44E+17,0,Just went past 12 hours since this #sydneysiege started. We are thinking of the hostages and their families at this time.,0.800393879,0.92209667,0.322317425
5.44E+17,0,'Sick' people are actually taking selfies on the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/eyaJ4G87g1,0.848263741,0.931605935,-0.012410139
5.44E+17,0,The #sydneysiege has entered its 12th hour. Thoughts to the hostages and their loved ones. http://t.co/gJAQklf3a7 http://t.co/0E9m55ltOy,0.86547786,0.962202787,0.175532441
5.44E+17,0,"As the #Sydneysiege drags on and bigotry flares up, Australians are saying #illridewithyou in solidarity with the Muslim community.",0.757543623,0.8956002,0.231060725
5.44E+17,0,Thousands tweet declaring their solidarity with Muslims #IllRideWithYou #sydneysiege http://t.co/4REoJBzPxD http://t.co/zAQvgvzF9G,0.842921972,0.937514782,0.267302546
5.44E+17,0,#illridewithyou: hashtag offers solidarity with Sydney's Muslims after cafe siege http://t.co/SVLDF89kZq,0.867846727,0.941355705,-0.190198494
5.44E+17,0,"Sydney is a safe &amp; welcoming city, proud of its diversity. Great to see our best nature on show at a time like this. #illridewithyou",0.780654192,0.898291051,0.272154369
5.44E+17,0,Channel 9 now showing footage of 9/11. You've gotta gotta gotta be kidding me. #sydneysiege,0.674956322,0.938209891,0.404992478
5.44E+17,0,#IllRideWithYou: Australians show solidarity with Muslims amid the Sydney siege http://t.co/5hFgbIp2C3 http://t.co/czDCx7OdM4,0.852791131,0.921549559,0.033516803
5.44E+17,0,#illridewithyou: hashtag offers solidarity with Sydney's Muslims after cafe siege http://t.co/ftQXVzjU5U,0.873531938,0.94671917,-0.190198494
5.44E+17,0,#sydneysiege prayers to those who are held hostage. Family &amp; friends! 💛❤️💚 http://t.co/fBs68RehUk,0.897349477,0.967437983,-0.109341904
5.44E+17,0,"To Americans saying the #sydneysiege wouldn't be happening if citizens had gun rights... You're right, it'd probably be a massacre instead.",0.771117091,0.891263366,0.136435934
5.44E+17,0,#illridewithyou reflects the true #aussiespirit during the undesirable actions of the few! Stand tall in the face of adversity! #SydneySiege,0.803737879,0.943913817,-0.020907339
5.44E+17,0,This Facebook post about Australia &amp; #sydneysiege is absolutely worth reading #illridewithyou http://t.co/FIC5S8vLir http://t.co/oXeiRhyje7,0.864697456,0.951751232,0.279323317
5.44E+17,0,"""If you use public transport, wear religious attire and don't feel safe"" - search the hashtag #illridewithyou Get involved Sydney",0.781252503,0.939926147,0.261610872
5.44E+17,0,Dozens of emergency vehicles waiting on Elizabeth St. Let's hope none need to be used #sydneysiege  http://t.co/Kq1it6sH6k (@braceyjames),0.850203753,0.95867002,0.085651697
5.44E+17,0,Praying for the hostages and family's in Sydney :(,0.753658533,0.894163072,-0.43752596
